Rank,Location,Population,Year,Changes,Area,Population density,Foizi,Date,Source
0.9956709956709957,0.9869281045751634,0.7762008733624454,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0,0.16013071895424838,0.0185589519650655,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.4805194805194805,0.39542483660130723,0.002183406113537118,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6623376623376623,0.9477124183006537,0.435589519650655,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.70995670995671,0.4019607843137255,0.3864628820960698,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7575757575757576,0.10784313725490197,0.259825327510917,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8051948051948052,0.7287581699346406,0.2096069868995633,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8528138528138528,0.6699346405228759,0.20305676855895197,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9004329004329005,0.06535947712418301,0.18231441048034933,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.948051948051948,0.434640522875817,0.17685589519650655,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.004329004329004329,0.6274509803921569,0.17576419213973798,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.05194805194805195,0.5588235294117647,0.10698689956331878,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.09956709956709957,0.3235294117647059,0.9421397379912664,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1471861471861472,0.696078431372549,0.9377729257641921,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.19480519480519481,0.9705882352941176,0.9072052401746724,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.24242424242424243,0.25163398692810457,0.8482532751091703,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.29004329004329005,0.9150326797385622,0.8351528384279475,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.33766233766233766,0.40522875816993464,0.834061135371179,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3852813852813853,0.2712418300653595,0.8253275109170305,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.4329004329004329,0.8758169934640523,0.8100436681222707,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.48484848484848486,0.9444444444444444,0.7674672489082969,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.5324675324675324,0.3006535947712418,0.7663755458515283,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.5800865800865801,0.42483660130718953,0.7609170305676856,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6277056277056277,0.22875816993464054,0.7434497816593886,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6363636363636364,0.9379084967320261,0.6812227074235807,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6406926406926406,0.8267973856209151,0.6735807860262009,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.645021645021645,0.823529411764706,0.6462882096069869,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6493506493506493,0.5915032679738562,0.6342794759825328,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6536796536796536,0.8366013071895425,0.5796943231441047,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.658008658008658,0.16993464052287582,0.5786026200873362,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6666666666666666,0.7026143790849674,0.574235807860262,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.670995670995671,0.029411764705882353,0.5633187772925764,0.0,0.07797509695856297,0.0,0.010000660384401146,0.5384615384615385,0.1923076923076923,0.7974683544303797
